Trial,Meso Spent,Destructions
3729,3975921700.2100363,1
3730,1554010417.313675,1
3731,5470971164.810424,0
3732,489495838.35663176,1
3733,5780567879.95601,1
3734,4822095728.04482,1
3735,9182354791.797272,0
3736,2671337656.3750763,1
3737,3996937458.9313974,1
3738,5446173983.59315,1
3739,2044428422.6758904,1
3740,7780342618.514884,1
3741,1756158117.2594035,1
3742,1584444262.973721,1
3743,9621565673.146502,0
3744,2719878005.4109774,1
3745,3235517221.0326796,1
3746,2990842241.748893,1
3747,22094593711.78639,1
3748,10774601226.57571,0
3749,4843166537.749121,1
3750,3208968598.335471,1
3751,1480685260.9859014,1
3752,3477646695.567366,0
3753,4011964100.3764577,1
3754,3471813495.722639,1
3755,1892940814.3141527,1
3756,3442145672.285821,1
3757,2079346569.4113278,1
3758,3349886489.2438617,1
3759,3648047640.0553703,1
3760,5746982859.553928,1
3761,3905987826.6108065,1
3762,10271777007.039818,0
3763,7247990109.546055,1
3764,8438004220.996348,1
3765,3021209990.2959023,1
3766,2222386855.833287,1
3767,3236414907.904361,1
3768,6571956245.973517,1
3769,3301988632.2014074,1
3770,2451211268.2632766,1
3771,3693465439.9155226,1
3772,2842457867.6679754,1
3773,501376613.2664654,1
3774,926385674.5386183,1
3775,10813144578.7017,1
3776,6007327986.888363,1
3777,1869725535.8327072,1
3778,3083992162.5447245,1
3779,728009223.6086513,1
3780,2202298610.2691464,1
3781,3436889150.7653227,1
3782,1644483547.019764,1
3783,1031358887.8661851,1
3784,1965605916.7942898,1
3785,5674161467.533801,1
3786,6523153361.969156,0
3787,4142785159.192799,1
3788,2658973916.445962,1
3789,3018453899.6178446,1
3790,1287098707.296975,1
3791,1457908902.579724,1
3792,2926530278.5707183,1
3793,2311449436.5845737,1
3794,4138680438.245669,1
3795,6946392097.519374,0
3796,1129153800.1089022,1
3797,1677504170.4765909,1
3798,2821882374.269137,1
3799,3135722369.648598,0
3800,3017328004.665268,1
3801,4513831002.236604,1
3802,3334766939.452694,1
3803,2505745430.8514566,1
3804,3704206035.387117,1
3805,1676234140.7387247,1
3806,6307797839.736273,1
3807,905443672.2807381,1
3808,2235823458.2602277,1
3809,3173110632.6060324,1
3810,11915054137.736004,1
3811,2363406110.083936,1
3812,3976985211.7489405,1
3813,2745901299.7094984,1
3814,1881305529.9114065,1
3815,1126222903.7771335,1
3816,852345214.8073509,1
3817,5218942087.34521,1
3818,2490155930.0702825,1
3819,7186472309.50777,1
3820,4785511722.462391,0
3821,8556439559.505022,1
3822,8105889471.036812,1
3823,2044635045.9526365,1
3824,649259439.5920348,1
3825,1465475265.5626225,1
3826,1046011415.5550432,1
3827,3139503178.430039,1
3828,10213415768.260143,1
3829,2515832945.320605,1
3830,4035176730.7862144,1
3831,5584819575.339251,0
3832,6666709070.155804,1
3833,2243780369.067511,1
3834,4931224116.082583,1
3835,2594189099.138551,0
3836,1185571886.2353215,1
3837,3591488070.207005,1
3838,2252581403.2623706,1
3839,2412867707.5367336,1
3840,3535262186.622267,1
3841,4789127480.543429,0
3842,9126892769.659418,1
3843,11293128068.656498,1
3844,1786870662.9802601,1
3845,9061522245.15236,1
3846,5952665063.031768,1
3847,2245392803.0079823,1
3848,4527545794.650514,1
3849,3299195416.1732035,1
3850,4063314267.8398848,1
3851,1725909246.5816011,1
3852,2060208101.4583254,1
3853,8422147973.180779,0
3854,1645683172.7202587,1
3855,5106544327.548192,1
3856,3750139741.721384,1
3857,866290572.0944563,1
3858,7061205906.608514,1
3859,1923236801.5460708,1
3860,2926412030.7189856,0
3861,2148750111.8853884,1
3862,13375312259.845125,1
3863,2864227632.118984,1
3864,2513488586.420808,1
3865,1357976968.0057843,1
3866,2151014823.726418,1
3867,8184649713.040352,1
3868,1184801409.5146284,1
3869,921842344.2663785,1
3870,4852481547.423378,1
3871,7618390742.899427,1
3872,2501311272.594382,1
3873,623893231.7789743,1
3874,5109999644.242962,1
3875,2962569749.849444,1
3876,5118943074.275447,1
3877,4683823630.497369,1
3878,2074105416.7046025,1
3879,4510121699.669806,0
3880,2977745650.9635277,1
3881,606858472.0678122,1
3882,3610979065.251805,1
3883,4739743097.756134,1
3884,5818678092.821273,1
3885,4161753387.84911,0
3886,3728111074.911157,1
3887,2440878376.4418645,1
3888,4280620952.9861326,1
3889,10926673013.664705,1
3890,4726737851.9225445,1
3891,3893060257.7132306,1
3892,2774422299.692013,1
3893,9751053858.28064,0
3894,7574143675.706958,1
3895,1898491019.3575664,1
3896,12650924228.590876,1
3897,1636771845.9035614,1
3898,14862272732.714693,0
3899,1131344357.663598,1
3900,930173792.368277,1
3901,6135732343.077323,1
3902,3239213684.9037795,0
3903,2172806271.1248975,1
3904,9114772072.75494,1
3905,5356704792.324721,1
3906,7895508134.953119,1
3907,5346917862.19126,1
3908,4250656901.3554583,1
3909,2759237558.230114,1
3910,4917529952.632405,1
3911,4745053784.423712,1
3912,5136052814.486563,1
3913,7694866099.629259,1
3914,3212638525.187376,1
3915,3519912561.1669106,1
3916,16411396226.833794,0
3917,1702608299.7846727,1
3918,2416005432.817626,1
3919,3179248594.265538,1
3920,7545919706.412515,1
3921,2189237474.0254016,1
3922,2955597071.0007844,1
3923,1723329168.2701845,1
3924,2032197328.0175343,1
3925,7395261667.69816,1
3926,1943092034.7159457,1
3927,3321656160.8509293,1
3928,2638220517.0455866,1
3929,2852327227.5353093,1
3930,1228027746.2607377,1
3931,1072004467.6620173,1
3932,2053186701.929978,1
3933,8009044996.438372,1
3934,1441270082.2946408,1
3935,2201618192.565012,1
3936,1531178885.5902991,1
3937,537511393.7049216,1
3938,3969776019.6292334,1
3939,10874215672.357763,1
3940,1718111877.1499155,1
3941,6037208303.614953,1
3942,3284734562.9519534,1
3943,6865545948.858649,1
3944,7791987163.812203,1
3945,10281000020.762753,1
3946,10690189350.672565,1
3947,3354397967.240097,1
3948,1501492626.9905446,1
3949,2406338084.6682687,1
3950,1933448678.404264,1
3951,579912361.2291443,1
3952,3035228216.9172792,0
3953,4237196205.3056803,1
3954,3766579253.9039745,1
3955,883421169.0394224,1
3956,4192010726.4838157,1
3957,2757141370.8349037,1
3958,3936314477.9570932,1
3959,5469846363.046821,1
3960,1273827310.8578985,1
3961,4235150420.396131,0
3962,2953517334.141997,1
3963,2568055590.3074408,1
3964,1788132916.3608356,1
3965,1218966766.1707566,1
3966,11744510722.713781,1
3967,2842297789.9657106,1
3968,4017197053.597692,1
3969,1778484322.3771682,1
3970,1636097206.4166722,1
3971,2243368239.4663954,1
3972,7315991205.494232,1
3973,3452348623.5097837,1
3974,2066982008.1209462,1
3975,6366289968.585278,1
3976,823826298.2512933,1
3977,537511393.7049216,1
3978,753526161.156709,1
3979,1871211994.595754,1
3980,5162819825.19395,1
3981,2383559106.919179,1
3982,3086857945.8551674,1
3983,8808373960.732075,1
3984,1941709722.468791,1
3985,2736198689.938164,1
3986,7911277174.395829,1
3987,7142641519.988223,1
3988,4323419531.956117,1
3989,4476212998.359496,1
3990,2925912471.275237,1
3991,2696703864.1881366,1
3992,2638470860.5598793,0
3993,1510498961.8373973,1
3994,5057294075.597943,0
3995,2362947392.002777,1
3996,1945701569.3404665,1
3997,10108376426.349127,1
3998,1101889929.828605,1
3999,3799555266.5661817,1
4000,6264709244.41145,1
4001,1749012347.0894172,1
4002,5389609706.516851,1
4003,3293620058.749365,1
4004,3033387775.439202,1
4005,9318958119.926105,0
4006,4121913560.5620775,1
4007,3170809899.436346,1
4008,749395639.1244451,1
4009,8373445011.8003025,1
4010,11776390165.14559,1
4011,7938559798.841812,1
4012,4858239674.135218,1
4013,1125269845.0454397,1
4014,1653413369.8041313,1
4015,2113488743.1198592,1
4016,1648556783.5795915,1
4017,14764180164.26708,1
4018,4092148580.800482,1
4019,5768797670.231422,1
4020,2641373904.427443,1
4021,3332627666.8726344,1
4022,2077417947.6392035,1
4023,5628154632.425731,1
4024,3451198469.3126388,0
4025,5031379809.021913,1
4026,3592024000.6710696,1
4027,2511711515.7449484,1
4028,6536225593.6245165,0
4029,7047814876.217335,1
4030,1615718742.1337655,1
4031,6449321420.065189,1
4032,4641761883.187607,1
4033,18073007857.991734,1
4034,1471941004.6440268,1
4035,7741031344.922309,1
4036,1774378554.9024777,1
4037,2404243428.8306518,0
4038,7243444283.377401,1
4039,1602383105.2262287,1
4040,3867520287.7823653,1
4041,926107933.9326739,1
4042,3064636142.7639527,1
4043,554546153.4160837,1
4044,5527679317.640602,1
4045,5843072841.368524,0
4046,10407951766.989122,1
4047,6035503510.753876,1
4048,5296725018.417997,1
4049,5182150072.15022,1
4050,5568935410.916641,1
4051,3813175486.287433,1
4052,3888207054.1532497,1
4053,4367774927.668924,1
4054,2755337262.426826,1
4055,3813931639.1457887,0
4056,6493505829.424753,1
4057,9884656072.634779,1
4058,5744660827.034246,1
4059,7006681987.9067335,1
4060,1496662877.7361963,1
4061,2279819312.2721634,1
4062,7651262726.876264,1
4063,3027509751.832436,1
4064,3133139268.758676,1
4065,5063462384.779756,1
4066,4198925183.118263,0
4067,4238659488.9635105,1
4068,2506451922.614349,1
4069,1161158058.5150948,1
4070,4768835340.913056,1
4071,2144222971.788186,1
4072,1466540452.873897,1
4073,6836121626.486377,1
4074,2280589788.9928565,1
4075,1508171622.3162868,1
4076,2448589679.7352147,1
4077,7765993320.278109,1
4078,2667628251.864877,1
4079,781178763.7582694,1
4080,3118183122.211318,1
4081,1586413686.7560492,1
4082,1057988027.698681,1
4083,1329308000.3535898,1
4084,5733025800.574472,1
4085,3808622552.9474816,1
4086,5090622799.851917,1
4087,1616106775.478588,1
4088,2501827962.4185696,1
4089,1910237405.2722287,1
4090,2115307437.16719,1
4091,4605588918.876482,1
4092,8596964189.473804,1
4093,3808773139.9600687,1
4094,6938490771.420628,1
4095,4731374491.620714,1
4096,725793911.4963822,1
4097,2307899131.189566,1
4098,1323677900.9933448,1
4099,623893231.7789743,1
4100,7293698925.7875805,1
4101,11358084157.459751,0
4102,5635339876.483066,1
4103,3659716376.6410995,1
4104,1427570613.3374763,1
4105,5226057609.774983,1
4106,10839751680.304165,1
4107,9068204904.972513,1
4108,4171956765.273601,0
4109,1885369561.2263734,1
4110,2778328759.064212,1
4111,2212243556.3020406,1
4112,3896387244.4460793,1
4113,2504120387.7881527,1
4114,2081993130.1874468,1
4115,1078104413.476609,1
4116,5033015896.944592,0
4117,1715633807.893808,1
4118,707892837.830723,1
4119,13580032632.789215,1
4120,3423364768.2778764,1
4121,2731886264.533759,1
4122,1189153065.3192604,1
4123,5292989284.748587,1
4124,2161257731.499348,1
4125,2360483627.569915,1
4126,7185490122.043591,1
4127,4833953478.488803,1
4128,5772375578.179273,1
4129,10190830774.370764,1
4130,4303813075.611609,1
4131,4537784000.667911,1
4132,8345559308.116195,1
4133,2250586806.6449957,1
4134,5988047366.475634,0
4135,3074601707.753792,1
4136,7459268771.345377,1
4137,2222106441.850305,1
4138,3332821377.256824,1
4139,3896046302.056853,1
4140,1287002870.063171,1
4141,7100185630.028659,1
4142,1623992904.7632275,1
4143,3454185063.084538,1
4144,1369669140.0581133,1
4145,7869591678.713062,1
4146,1210222509.8288825,1
4147,3261104761.8981495,1
4148,1310207979.6262956,1
4149,1222643535.230434,1
4150,5731271597.877462,1
4151,8256751808.669156,1
4152,2217136924.41177,1
4153,3084020603.5825553,1
4154,1885379164.2940881,1
4155,1438808881.85243,1
4156,1388577486.3177993,1
4157,3531475673.328393,1
4158,3895717051.2040606,1
4159,4328146391.562586,1
4160,3775360998.016692,1
4161,1156711244.1155188,1
4162,2760936330.8723345,1
4163,2153753111.441059,1
4164,1000783802.7506028,1
4165,5790242374.091194,1
4166,2222645364.998456,1
4167,3323209449.6827316,1
4168,1083265240.4857085,1
4169,1846766314.5995238,1
4170,1251884454.675349,1
4171,6458703623.768817,1
4172,2480627785.1555867,1
4173,5602568686.59602,1
4174,2059962891.7672439,1
4175,4394587856.225353,1
4176,17177795811.747055,1
4177,4765301733.714114,0
4178,6029823843.637111,1
4179,5654881322.656051,0
4180,5051261540.162022,1
4181,1944949959.1635044,1
4182,1523054376.2341206,1
4183,5755823452.357867,1
4184,1016802197.4111309,1
4185,3450572174.4470034,1
4186,1140335180.974274,1
4187,4110788789.521937,1
4188,8809394164.741405,0
4189,1262947636.720587,1
4190,2616333902.79957,1
4191,9715300061.916245,1
4192,1529749712.2996888,1
4193,2915663287.667536,1
4194,1291107958.8990016,1
4195,997193531.2100568,1
4196,2685262009.3535724,1
4197,3100905312.197581,1
4198,3192050546.866652,0
4199,1609905382.1236596,1
4200,2680645573.0767508,1
4201,4263230465.498304,1
4202,1909642262.2793171,1
4203,4106966143.0475836,1
4204,7055250942.245824,1
4205,8073540726.206924,1
4206,2049097803.2691846,1
4207,4588197786.775883,1
4208,6084637682.964692,1
4209,3636806363.699018,1
4210,751460900.1405771,1
4211,2468267758.506502,0
4212,4629001645.824188,1
4213,3901120782.1116085,1
4214,2409205674.681097,1
4215,5166780555.454266,1
4216,3158024116.0882406,1
4217,4361477454.567976,1
4218,2309633013.1236596,1
4219,5865527388.349551,1
4220,2819562208.2643914,1
4221,4371506996.673233,1
4222,7158873552.879833,1
4223,8583035456.046458,1
4224,2041369911.9779444,1
4225,852345214.8073509,1
4226,6006684239.759646,1
4227,1455414890.4066446,1
4228,5459720720.354719,1
4229,6742059879.39043,1
4230,2113793932.1824918,1
4231,1144027461.5701284,1
4232,5928845719.810735,1
4233,2846634895.8485756,1
4234,2137004404.6095858,1
4235,7014020679.517527,1
4236,5633230683.311176,1
4237,5944545764.563744,1
4238,3398973444.8663864,1
4239,986038706.3437055,1
4240,2655501843.7255497,1
4241,4603677589.45667,1
4242,12033224119.22873,1
4243,1166551512.5667937,1
4244,8576567699.9091425,1
4245,2968007025.0549297,1
4246,2912964519.9698653,1
4247,876042779.6692178,1
4248,7037323261.023365,1
4249,3795598454.1848145,0
4250,1076372992.2805471,1
4251,3052529616.4436283,1
4252,2267081994.5033,1
4253,1120664524.5535762,1
4254,7813792644.995705,0
4255,1174846181.7751594,1
4256,4071821455.5263395,1
4257,2396864974.977172,1
4258,5705718981.99756,1
4259,5418238339.943275,1
4260,6996029452.0256,1
4261,2155038267.363437,1
4262,1908680111.0910165,1
4263,23858584653.019085,1
4264,2292461102.352007,1
4265,6910330051.419362,1
4266,5659152766.735546,1
4267,1194583073.4024942,1
4268,5084165757.791089,0
4269,4329330204.597327,1
4270,3572960001.272431,1
4271,4062415820.7933764,1
4272,5811471357.169258,1
4273,8226863869.413925,1
4274,9813121709.841711,1
4275,6520442627.709917,1
4276,2646536981.6853786,1
4277,5787029885.256692,1
4278,4754946488.530964,0
4279,2441012378.997037,1
4280,2283560058.4472594,1
4281,5282037990.170257,0
4282,1982400224.390308,1
4283,9646379481.469816,1
4284,1250471471.5597763,1
4285,3747646153.0867157,1
4286,5526747086.064345,1
4287,6902452100.60381,0
4288,7334348538.559386,0
4289,3531757725.709396,1
4290,3462718681.8735976,0
4291,15951228754.05431,1
4292,3341253732.2367563,1
4293,3898206707.1052647,1
4294,8526554190.130926,1
4295,6041468220.90668,1
4296,3168952215.0257897,0
4297,1867182690.1916852,1
4298,6973001827.88675,1
4299,6615083947.753187,1
4300,5893394926.826431,1
4301,1505761703.857057,1
4302,804726277.5239993,1
4303,2581933981.8869724,1
4304,3807061516.4656043,1
4305,2955761850.4585805,1
4306,2986665139.48918,1
4307,3044830556.1706915,1
4308,2469246563.2629256,1
4309,8440667166.026241,0
4310,1011084674.6348292,1
4311,5398491581.703648,1
4312,7289844828.791033,1
4313,10165955293.127474,1
4314,881189666.7521157,1
4315,1261294258.0475051,1
4316,5989745120.684423,1
4317,5983961500.795085,1
4318,7487220802.761282,1
4319,2720744759.1495337,1
4320,768495659.8517392,1
4321,1335724917.1743534,1
4322,4283011598.8261867,1
4323,1652224874.2631047,1
4324,2007587977.6472068,0
4325,2236427412.893739,1
4326,9618991943.867622,1
4327,2825035232.200244,0
4328,2121088944.901292,1
4329,2662906592.1891117,1
4330,1939858753.017257,1
4331,1504740494.3284853,1
4332,1172942996.1911244,1
4333,8673333555.840471,1
4334,3458985184.179432,0
4335,2664437774.535032,1
4336,9522840389.67204,0
4337,3892458423.0773363,1
4338,2082453884.1851864,1
4339,871595286.6307819,1
4340,3295890674.6754622,0
4341,2993716258.6836734,1
4342,1459828533.439244,1
4343,5339014693.109681,1
4344,3085148956.6439548,0
4345,2520938737.106104,1
4346,4260918637.513373,1
4347,3428393401.082464,1
4348,3658491220.8685765,1
4349,2475289223.60508,1
4350,5029438430.30961,1
4351,12319471983.283169,1
4352,8045057983.295706,0
4353,5690255490.087559,0
4354,2752661346.881605,1
4355,5409953062.216125,0
4356,1062188953.7683156,1
4357,4628160614.501337,1
4358,7143396002.234161,1
4359,2972146217.6209745,1
4360,1734733828.6211019,1
4361,4715732051.669758,1
4362,4608738447.589667,1
4363,3639504153.6293674,1
4364,3733548915.1720867,1
4365,802756853.7416713,1
4366,8141038302.192605,1
4367,2752223784.0840554,1
4368,1540184973.1790864,1
4369,3926997794.6914296,0
4370,7871062012.579439,1
4371,3908927251.8422832,1
4372,21638803898.644238,1
4373,489495838.35663176,1
4374,1593187593.4186702,1
4375,1273977361.9540353,1
4376,2568238029.5960345,1
4377,7130162283.217317,1
4378,1580124212.187027,1
4379,1103184035.4851837,1
4380,2010985164.8930728,1
4381,3143552168.0517445,1
4382,5376112096.873069,1
4383,6598992307.9412365,1
4384,7177566049.800962,0
4385,1653806605.6147237,1
4386,5768400335.903535,1
4387,4050711736.8890457,1
4388,5687425371.42325,1
4389,4507928827.382997,1
4390,3452262446.3694773,1
4391,2472478240.425829,1
4392,6552567322.081761,1
4393,1928508985.167533,1
4394,5438004857.697749,1
4395,4783466838.814585,1
4396,3338914783.6655064,1
4397,11852397286.593872,1
4398,2800049379.2971215,1
4399,2723157670.292851,1
4400,8687942008.842695,1
4401,8033541901.194853,1
4402,2023153074.0190449,1
4403,1898791121.5498407,1
4404,2511669892.373478,1
4405,3476887945.8432403,1
4406,4319736982.063462,1
4407,16075515196.046469,1
4408,2542382438.094334,1
4409,2158057651.101788,1
4410,1284620638.040867,1
4411,1677091362.2366147,1
4412,3645746545.6429377,1
4413,6187040505.8698015,0
4414,1959428272.9355109,1
4415,1486593532.332885,1
4416,6309290900.648042,0
4417,2844126087.0807543,1
4418,18052448944.13699,1
4419,3766362653.8593845,1
4420,7522239296.453865,0
4421,3680057177.2750044,1
4422,2128800646.017495,1
4423,4295037301.1538,1
4424,7755289498.513599,1
4425,8220260433.162117,1
4426,673727481.1745949,1
4427,2029297349.8122492,1
4428,7145886605.069273,0
4429,7915319010.946832,1
4430,11838823903.624569,1
4431,4376879382.924228,1
4432,1640695429.1901054,1
4433,10815457850.66115,1
4434,20597519379.664116,1
4435,2575949730.7122364,1
4436,2930080133.452725,1
4437,19176396700.03293,1
4438,3132286920.312338,1
4439,2949442911.323859,1
4440,7415354256.247929,0
4441,5593196577.9071455,1
4442,6089633572.250657,1
4443,10602107293.300219,1
4444,5404796047.98737,1
4445,2544541143.373028,1
4446,1272986430.0998344,1
4447,9725874698.799637,1
4448,3379755082.596552,1
4449,5485095597.085973,1
4450,6767409790.52796,1
4451,4919122805.462761,0
4452,3323749804.710108,1
4453,10361442960.062895,1
4454,7915466637.383879,0
4455,18935598262.370594,1
4456,7948898389.8025255,0
